genere_categoria,nome_categoria,nome,prezzo_originale,prezzo_scontato,immagine,link,colore1,colore2,categoria,sottocategoria
donna,zeppe,Sneakers eco-sostenibili da donna nero con lacci,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517662600_2_e4d0.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517662600001.html,nero,,sneakers,
donna,zeppe,Sneakers con zeppa da donna bianco e argento con zip,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517662522_2_e8a1.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517662522001.html,bianco,argento,sneakers,zeppa
donna,zeppe,Sneakers con zeppa da donna beige con zip,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517662511_2_7ef7.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517662511001.html,beige,,sneakers,zeppa
donna,zeppe,Sneakers con zeppa da donna beige con lacci,84.9,59.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517661844_2_59e1.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517661844001.html,beige,,sneakers,zeppa
donna,zeppe,Sneakers con zeppa da donna beige e giallo con lacci,84.9,59.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517661822_2_7249.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517661822001.html,beige,giallo,sneakers,zeppa
donna,zeppe,Sneakers con zeppa da donna verde e celeste con lacci,84.9,59.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517661811_2_78be.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517661811001.html,verde,celeste,sneakers,zeppa
donna,zeppe,Sneakers con zeppa da donna rosa e bianco con lacci,84.9,59.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517661800_2_2984.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517661800001.html,rosa,bianco,sneakers,zeppa
donna,zeppe,Sneakers con zeppa da donna beige e platino con zip,94.9,66.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517661722_2_d623.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517661722001.html,beige,platino,sneakers,zeppa
donna,zeppe,Sneakers con zeppa da donna bianco e argento con zip,94.9,66.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517661711_2_dd65.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517661711001.html,bianco,argento,sneakers,zeppa
donna,zeppe,Sneakers con zeppa da donna blu con zip,94.9,66.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517661700_2_e64c.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517661700001.html,blu,,sneakers,zeppa
donna,zeppe,Sneakers con zeppa da donna bianco e rosa con lacci,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517661622_2_d78e.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517661622001.html,rosa,bianco,sneakers,zeppa
donna,zeppe,Sneakers con zeppa da donna bianco e nero con lacci,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517661611_2_8ca3.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517661611001.html,bianco,nero,sneakers,zeppa
donna,zeppe,Sneakers con zeppa da donna beige con lacci,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517661600_2_c885.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517661600001.html,beige,,sneakers,zeppa
donna,zeppe,Sneakers con zeppa da donna bianco e argento con lacci,99.9,69.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517661433_2_0c91.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517661433001.html,bianco,argento,sneakers,zeppa
donna,zeppe,Sneakers con zeppa da donna bianco e platino con lacci,99.9,69.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517661422_2_77a0.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517661422001.html,platino,bianco,sneakers,zeppa
donna,zeppe,Sneakers con zeppa da donna bianco e rosa con lacci,99.9,69.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517661411_2_4136.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517661411001.html,rosa,bianco,sneakers,zeppa
donna,zeppe,Sneakers con zeppa da donna bianco e celeste con lacci,99.9,69.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517661400_2_08af.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517661400001.html,celeste,bianco,sneakers,zeppa
donna,zeppe,Sneakers con zeppa da donna argento e bianco con zip,94.9,66.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517661322_2_7767.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517661322001.html,bianco,argento,sneakers,zeppa
donna,zeppe,Sneakers con zeppa da donna platino e bianco con zip,94.9,66.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517661311_2_92ab.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517661311001.html,platino,bianco,sneakers,zeppa
donna,zeppe,Sneakers con zeppa da donna rosa e beige con zip,94.9,66.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517661300_2_74fa.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517661300001.html,beige,rosa,sneakers,zeppa
donna,zeppe,Sneakers con zeppa da donna bianco con lacci,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517657433_2_655a.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517657433001.html,bianco,,sneakers,zeppa
donna,zeppe,Sneakers con zeppa da donna rosa con lacci,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517657422_2_edd6.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517657422001.html,rosa,,sneakers,zeppa
donna,zeppe,Sneakers con zeppa da donna bianco e argento con lacci,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517657300_2_5323.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517657300001.html,bianco,argento,sneakers,zeppa
donna,zeppe,Sneakers con zeppa da donna beige con lacci,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517657233_2_308f.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517657233001.html,beige,,sneakers,zeppa
donna,zeppe,Sneakers con zeppa da donna platino con lacci,94.9,66.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517657200_2_3307.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517657200001.html,platino,,sneakers,zeppa
donna,zeppe,Sneakers con zeppa da donna beige con zip,94.9,66.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517654122_2_1d79.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517654122001.html,beige,,sneakers,zeppa
donna,zeppe,Sneakers con zeppa da donna bianco con zip,94.9,66.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517654111_2_6267.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517654111001.html,bianco,,sneakers,zeppa
donna,zeppe,Sneakers con zeppa da donna nero con zip,94.9,66.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517654100_2_b8b9.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517654100001.html,nero,,sneakers,zeppa
donna,zeppe,Sneakers con zeppa da donna bianco con zip,99.9,69.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517654011_2_9017.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517654011001.html,bianco,,sneakers,zeppa
donna,zeppe,Sneakers con zeppa da donna beige con zip,99.9,69.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517654000_2_ae77.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517654000001.html,beige,,sneakers,zeppa
donna,zeppe,Sneakers con zeppa da donna beige con zip,99.9,69.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517653411_2_3cf5.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517653411001.html,beige,,sneakers,zeppa
donna,zeppe,Sneakers con zeppa da donna bianco con zip,99.9,69.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517653400_2_e055.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517653400001.html,bianco,,sneakers,zeppa
donna,zeppe,Slip on con zeppa da donna blu con zip,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517653322_2_4343.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517653322001.html,blu,,slip on,zeppa
donna,zeppe,Slip on con zeppa da donna beige con zip,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517653311_2_922a.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517653311001.html,beige,,slip on,zeppa
donna,zeppe,Slip on con zeppa da donna bianco con zip,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517653300_2_ce16.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517653300001.html,bianco,,slip on,zeppa
donna,zeppe,Sneakers con zeppa da donna bianco e argento con zip,99.9,69.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517653211_2_67d7.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517653211001.html,bianco,argento,sneakers,zeppa
donna,zeppe,Sneakers con zeppa da donna beige e platino con zip,99.9,69.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517653200_2_6910.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517653200001.html,beige,platino,sneakers,zeppa
donna,zeppe,Slip on con zeppa da donna bianco e argento con zip,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517653111_2_f3fb.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517653111001.html,bianco,argento,slip on,zeppa
donna,zeppe,Slip on con zeppa da donna beige e platino con zip,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517653100_2_1af6.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517653100001.html,beige,platino,slip on,zeppa
donna,zeppe,Mocassini con zeppa da donna beige con elastico,74.9,52.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517652522_2_d66a.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517652522001.html,beige,,mocassini,zeppa
donna,zeppe,Mocassini con zeppa da donna celeste con elastico,74.9,52.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517652511_2_99bb.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517652511001.html,celeste,,mocassini,zeppa
donna,zeppe,Mocassini con zeppa da donna nero con elastico,74.9,52.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517652500_2_1c13.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517652500001.html,nero,,mocassini,zeppa
donna,zeppe,Scarpe con zeppa da donna bianco e beige con lacci,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517652411_2_a9de.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517652411001.html,beige,bianco,zeppa,
donna,zeppe,Scarpe con zeppa da donna bianco con lacci,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517652400_2_15d2.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517652400001.html,bianco,,zeppa,
donna,zeppe,Scarpe con zeppa da donna beige e grigio con lacci,84.9,59.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517652333_2_043e.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517652333001.html,beige,grigio,zeppa,
donna,zeppe,Scarpe con zeppa da donna beige con lacci,84.9,59.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517652322_2_4cce.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517652322001.html,beige,,zeppa,
donna,zeppe,Scarpe con zeppa da donna celeste e blu con lacci,84.9,59.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517652311_2_3877.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517652311001.html,celeste,blu,zeppa,
donna,zeppe,Scarpe con zeppa da donna bianco con lacci,84.9,59.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517652300_2_4df0.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517652300001.html,bianco,,zeppa,
donna,zeppe,Slip on con zeppa da donna beige e grigio con zip,84.9,59.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517652233_2_d9fa.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517652233001.html,beige,grigio,slip on,zeppa
donna,zeppe,Slip on con zeppa da donna beige con zip,84.9,59.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517652222_2_383c.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517652222001.html,beige,,slip on,zeppa
donna,zeppe,Slip on con zeppa da donna celeste e blu con zip,84.9,59.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517652211_2_62bd.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517652211001.html,celeste,blu,slip on,zeppa
donna,zeppe,Slip on con zeppa da donna bianco con zip,84.9,59.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517652200_2_d7af.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517652200001.html,bianco,,slip on,zeppa
donna,zeppe,Mocassini con zeppa da donna argento con elastico,84.9,59.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517652155_2_302d.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517652155001.html,argento,,mocassini,zeppa
donna,zeppe,Mocassini con zeppa da donna platino con elastico,84.9,59.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517652144_2_785c.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517652144001.html,platino,,mocassini,zeppa
donna,zeppe,Mocassini con zeppa da donna rosa con elastico,84.9,59.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517652133_2_ec84.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517652133001.html,rosa,,mocassini,zeppa
donna,zeppe,Mocassini con zeppa da donna bianco con elastico,84.9,59.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517652122_2_8e01.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517652122001.html,bianco,,mocassini,zeppa
donna,zeppe,Mocassini con zeppa da donna beige e platino con elastico,84.9,59.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517652111_2_36b7.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517652111001.html,beige,platino,mocassini,zeppa
donna,zeppe,Mocassini con zeppa da donna celeste e blu con elastico,84.9,59.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517652100_2_8e95.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517652100001.html,celeste,blu,mocassini,zeppa
donna,zeppe,Sandali con zeppa in pelle da donna beige-bianco,69.9,55.92,https://www.igieco.it/shop/media/catalog/product/2/0/202415677722_2_1414.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202415677722001.html,beige,bianco,sandali,zeppa
donna,zeppe,Sandali con zeppa in pelle da donna argento-bianco,69.9,55.92,https://www.igieco.it/shop/media/catalog/product/2/0/202415677711_2_39d3.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202415677711001.html,bianco,argento,sandali,zeppa
