genere_categoria,nome_categoria,nome,prezzo_originale,prezzo_scontato,immagine,link
Donna,Tacchi bassi,Décolleté donna in pelle e camoscio sabbia n411,"129,90 €","103,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/N/4/N411-243722-0000.jpg,https://www.melluso.com/it/decollete-donna-in-pelle-e-camoscio-sabbia-n411-n411-243722.html
Donna,Tacchi bassi,Décolleté donna in pelle nero d100z,"129,90 €","116,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/D/1/D100Z-246459-0000.jpg,https://www.melluso.com/it/decollete-donna-in-pelle-nero-d100z-d100z-246459.html
Donna,Tacchi bassi,Décolleté donna in pelle nero d110z,"129,90 €","116,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/D/1/D110Z-247339-0000.jpg,https://www.melluso.com/it/decollete-donna-in-pelle-nero-d110z-d110z-247339.html
Donna,Tacchi bassi,Décolleté donna in pelle nero x516z,"129,90 €","116,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/X/5/X516Z-246006-0000.jpg,https://www.melluso.com/it/decollete-donna-in-pelle-nero-x516z-x516z-246006.html
Donna,Tacchi bassi,Décolleté donna in pelle nero x621z,"139,90 €","111,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/X/6/X621Z-249422-0000.jpg,https://www.melluso.com/it/decollete-donna-in-pelle-nero-x621z-x621z-249422.html
Donna,Tacchi bassi,Décolleté donna in pelle nude e1301z,"149,90 €","134,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/E/1/E1301Z-249089-0000.jpg,https://www.melluso.com/it/decollete-donna-in-pelle-nude-e1301z-e1301z-249089.html
Donna,Tacchi bassi,Décolleté donna in pelle nude e1301z,"139,90 €","125,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/E/1/E1301Z-247449-0000.jpg,https://www.melluso.com/it/decollete-donna-in-pelle-nude-e1301z-e1301z-247449.html
Donna,Tacchi bassi,Décolleté donna in pelle nude x516z,"129,90 €","116,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/X/5/X516Z-249435-0000.jpg,https://www.melluso.com/it/decollete-donna-in-pelle-nude-x516z-x516z-249435.html
Donna,Tacchi bassi,Décolleté donna in tessuto argento e1301z,"139,90 €","125,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/E/1/E1301Z-246672-0000.jpg,https://www.melluso.com/it/decollete-donna-in-tessuto-argento-e1301z-e1301z-246672.html
Donna,Tacchi bassi,Décolleté donna in tessuto blu notte e1301z,"139,90 €","125,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/E/1/E1301Z-244997-0000.jpg,https://www.melluso.com/it/decollete-donna-in-tessuto-blu-notte-e1301z-e1301z-244997.html
Donna,Tacchi bassi,Décolleté donna in tessuto galassia nero x517z,"129,90 €","116,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/X/5/X517Z-244833-0000.jpg,https://www.melluso.com/it/decollete-donna-in-tessuto-galassia-nero-x517z-x517z-244833.html
Donna,Tacchi bassi,Décolleté donna in tessuto galassia platino x517z,"129,90 €","116,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/X/5/X517Z-245915-0000.jpg,https://www.melluso.com/it/decollete-donna-in-tessuto-galassia-platino-x517z-x517z-245915.html
Donna,Tacchi bassi,Décolleté donna in tessuto platino e1301z,"139,90 €","125,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/E/1/E1301Z-244064-0000.jpg,https://www.melluso.com/it/decollete-donna-in-tessuto-platino-e1301z-e1301z-244064.html
Donna,Tacchi bassi,Décolleté donna slingback con cinturino in pelle bianco nude v701,"149,90 €","119,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/V/7/V701-244092-0000.jpg,https://www.melluso.com/it/decollete-donna-slingback-con-cinturino-in-pelle-bianco-nude-v701-v701-244092.html
Donna,Tacchi bassi,Décolleté donna slingback con cinturino in pelle nero nude v701,"149,90 €","119,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/V/7/V701-244090-0000.jpg,https://www.melluso.com/it/decollete-donna-slingback-con-cinturino-in-pelle-nero-nude-v701-v701-244090.html
Donna,Tacchi bassi,Décolleté donna slingback in pelle argento d166z,"139,90 €","125,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/D/1/D166Z-244996-0000.jpg,https://www.melluso.com/it/decollete-donna-slingback-in-pelle-argento-d166z-d166z-244996.html
Donna,Tacchi bassi,Décolleté donna slingback in pelle bianco d166z,Nan,,https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/D/1/D166Z-247736-0000.jpg,https://www.melluso.com/it/decollete-donna-slingback-in-pelle-bianco-d166z-d166z-247736.html
Donna,Tacchi bassi,Décolleté donna slingback in pelle bianco milk d179z,"139,90 €","125,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/D/1/D179Z-243774-0000.jpg,https://www.melluso.com/it/decollete-donna-slingback-in-pelle-bianco-milk-d179z-d179z-243774.html
Donna,Tacchi bassi,Décolleté donna slingback in pelle carne d166z,"149,90 €","134,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/D/1/D166Z-246457-0000.jpg,https://www.melluso.com/it/decollete-donna-slingback-in-pelle-carne-d166z-d166z-246457.html
Donna,Tacchi bassi,Décolleté donna slingback in pelle fondotinta d166z,"139,90 €","125,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/D/1/D166Z-246414-0000.jpg,https://www.melluso.com/it/decollete-donna-slingback-in-pelle-fondotinta-d166z-d166z-246414.html
Donna,Tacchi bassi,Décolleté donna slingback in pelle fondotinta d179z,"139,90 €","125,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/D/1/D179Z-247363-0000.jpg,https://www.melluso.com/it/decollete-donna-slingback-in-pelle-fondotinta-d179z-d179z-247363.html
Donna,Tacchi bassi,Décolleté donna slingback in pelle nappetta blu abyss d166z,"139,90 €","125,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/D/1/D166Z-245790-0000.jpg,https://www.melluso.com/it/decollete-donna-slingback-in-pelle-nappetta-blu-abyss-d166z-d166z-245790.html
Donna,Tacchi bassi,Décolleté donna slingback in pelle nappetta nero d166z,"139,90 €","125,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/D/1/D166Z-245157-0000.jpg,https://www.melluso.com/it/decollete-donna-slingback-in-pelle-nappetta-nero-d166z-d166z-245157.html
Donna,Tacchi bassi,Décolleté donna slingback in pelle nero d179z,"139,90 €","125,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/D/1/D179Z-245514-0000.jpg,https://www.melluso.com/it/decollete-donna-slingback-in-pelle-nero-d179z-d179z-245514.html
Donna,Tacchi bassi,Décolleté donna slingback in pelle platino d166z,"139,90 €","125,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/D/1/D166Z-245714-0000.jpg,https://www.melluso.com/it/decollete-donna-slingback-in-pelle-platino-d166z-d166z-245714.html
Donna,Tacchi bassi,Décolleté donna slingback in pelle verlux nero d166z,"149,90 €","134,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/D/1/D166Z-246741-0000.jpg,https://www.melluso.com/it/decollete-donna-slingback-in-pelle-verlux-nero-d166z-d166z-246741.html
Donna,Tacchi bassi,Décolleté donna slingback in pelle wash abyss d166z,"139,90 €","125,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/D/1/D166Z-244995-0000.jpg,https://www.melluso.com/it/decollete-donna-slingback-in-pelle-wash-abyss-d166z-d166z-244995.html
Donna,Tacchi bassi,Décolleté donna slingback in tessuto galassia argento d180z,"139,90 €","125,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/D/1/D180Z-245403-0000.jpg,https://www.melluso.com/it/decollete-donna-slingback-in-tessuto-galassia-argento-d180z-d180z-245403.html
Donna,Tacchi bassi,Décolleté donna slingback in tessuto galassia platino d180z,"139,90 €","125,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/D/1/D180Z-245404-0000.jpg,https://www.melluso.com/it/decollete-donna-slingback-in-tessuto-galassia-platino-d180z-d180z-245404.html
Donna,Tacchi bassi,Décolleté donna slingback in tessuto rafia beige v311,"149,90 €","119,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/V/3/V311-243767-0000.jpg,https://www.melluso.com/it/decollete-donna-slingback-in-tessuto-rafia-beige-v311-v311-243767.html
Donna,Tacchi bassi,Décolleté donna slingback in tessuto rafia v311,"149,90 €","107,93 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/V/3/V311-243766-0000.jpg,https://www.melluso.com/it/decollete-donna-slingback-in-tessuto-rafia-v311-v311-243766.html
Donna,Tacchi bassi,Décolleté slingback donna in pelle nero e1301z,"139,90 €","125,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/E/1/E1301Z-247461-0000.jpg,https://www.melluso.com/it/decollete-slingback-donna-in-pelle-nero-e1301z-e1301z-247461.html
Donna,Tacchi bassi,Décolleté slingback donna tessuto e pelle bianco v703,"139,90 €","111,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/V/7/V703-244078-0000.jpg,https://www.melluso.com/it/decollete-slingback-donna-tessuto-e-pelle-bianco-v703-v703-244078.html
Donna,Tacchi bassi,Décolleté slingback donna tessuto e pelle nero v703,"139,90 €","111,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/V/7/V703-244079-0000.jpg,https://www.melluso.com/it/decollete-slingback-donna-tessuto-e-pelle-nero-v703-v703-244079.html
Donna,Tacchi bassi,Espadrillas donna in tessuto beige 018206z,"79,90 €","63,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/018206Z-244309-0000.jpg,https://www.melluso.com/it/espadrillas-donna-in-tessuto-beige-018206z-018206z-244309.html
Donna,Tacchi bassi,Espadrillas donna in tessuto blu 018206z,"79,90 €","63,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/018206Z-253168-0000.jpg,https://www.melluso.com/it/espadrillas-donna-in-tessuto-blu-018206z-018206z-253168.html
Donna,Tacchi bassi,Espadrillas donna in tessuto carne 018206z,"79,90 €","63,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/018206Z-253177-0000.jpg,https://www.melluso.com/it/espadrillas-donna-in-tessuto-carne-018206z-018206z-253177.html
Donna,Tacchi bassi,Espadrillas donna in tessuto giallo 018206z,"79,90 €","63,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/018206Z-244312-0000.jpg,https://www.melluso.com/it/espadrillas-donna-in-tessuto-giallo-018206z-018206z-244312.html
Donna,Tacchi bassi,Espadrillas donna in tessuto jeans 018206z,"79,90 €","63,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/018206Z-244310-0000.jpg,https://www.melluso.com/it/espadrillas-donna-in-tessuto-jeans-018206z-018206z-244310.html
Donna,Tacchi bassi,Espadrillas donna in tessuto rafia beige 018215z,"89,90 €","71,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/018215Z-244315-0000.jpg,https://www.melluso.com/it/espadrillas-donna-in-tessuto-rafia-beige-018215z-018215z-244315.html
Donna,Tacchi bassi,Espadrillas donna in tessuto rafia blu 018215z,Nan,,https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/018215Z-244316-0000.jpg,https://www.melluso.com/it/espadrillas-donna-in-tessuto-rafia-blu-018215z-018215z-244316.html
Donna,Tacchi bassi,Espadrillas donna in tessuto rosso 018206z,"79,90 €","63,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/018206Z-253167-0000.jpg,https://www.melluso.com/it/espadrillas-donna-in-tessuto-rosso-018206z-018206z-253167.html
Donna,Tacchi bassi,Espadrillas donna in tessuto verde 018206z,"79,90 €","63,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/018206Z-244311-0000.jpg,https://www.melluso.com/it/espadrillas-donna-in-tessuto-verde-018206z-018206z-244311.html
Donna,Tacchi bassi,Mocassino donna in pelle blu abyss v101z,"159,90 €","127,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/V/1/V101Z-249419-0000.jpg,https://www.melluso.com/it/mocassino-donna-in-pelle-blu-abyss-v101z-v101z-249419.html
Donna,Tacchi bassi,Mocassino donna in pelle blu navy k53011,"89,90 €","71,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/K/5/K53011-245013-0000.jpg,https://www.melluso.com/it/mocassino-donna-in-pelle-blu-navy-k53011-k53011-245013.html
Donna,Tacchi bassi,Mocassino donna in pelle nude v101z,"159,90 €","127,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/V/1/V101Z-249418-0000.jpg,https://www.melluso.com/it/mocassino-donna-in-pelle-nude-v101z-v101z-249418.html
Donna,Tacchi bassi,Mocassino donna in tessuto beige k53013,"99,90 €","79,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/K/5/K53013-244979-0000.jpg,https://www.melluso.com/it/mocassino-donna-in-tessuto-beige-k53013-k53013-244979.html
Donna,Tacchi bassi,Mocassino donna in tessuto e pelle beige k53011,"89,90 €","71,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/K/5/K53011-245649-0000.jpg,https://www.melluso.com/it/mocassino-donna-in-tessuto-e-pelle-beige-k53011-k53011-245649.html
Donna,Tacchi bassi,Mocassino donna in tessuto nero k53013,"99,90 €","79,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/K/5/K53013-245019-0000.jpg,https://www.melluso.com/it/mocassino-donna-in-tessuto-nero-k53013-k53013-245019.html
Donna,Tacchi bassi,Sabot donna in tessuto rafia beige k56213,"89,90 €","71,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/K/5/K56213-245191-0000.jpg,https://www.melluso.com/it/sabot-donna-in-tessuto-rafia-beige-k56213-k56213-245191.html
Donna,Tacchi bassi,Sandalo donna comodo elegante in camoscio beige s633z,"149,90 €","119,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/S/6/S633Z-247053-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-elegante-in-camoscio-beige-s633z-s633z-247053.html
Donna,Tacchi bassi,Sandalo donna comodo elegante in camoscio blu abyss s633z,"149,90 €","119,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/S/6/S633Z-246382-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-elegante-in-camoscio-blu-abyss-s633z-s633z-246382.html
Donna,Tacchi bassi,Sandalo donna comodo elegante in camoscio nero s633z,"149,90 €","119,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/S/6/S633Z-246383-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-elegante-in-camoscio-nero-s633z-s633z-246383.html
Donna,Tacchi bassi,Sandalo donna comodo elegante in tessuto argento s634z,"139,90 €","111,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/S/6/S634Z-246306-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-elegante-in-tessuto-argento-s634z-s634z-246306.html
Donna,Tacchi bassi,Sandalo donna comodo elegante in tessuto blu notte s634z,"139,90 €","111,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/S/6/S634Z-246600-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-elegante-in-tessuto-blu-notte-s634z-s634z-246600.html
Donna,Tacchi bassi,Sandalo donna comodo elegante in tessuto nero s634z,"139,90 €","111,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/S/6/S634Z-244794-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-elegante-in-tessuto-nero-s634z-s634z-244794.html
Donna,Tacchi bassi,Sandalo donna comodo elegante in tessuto rosa phard s634z,"139,90 €","111,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/S/6/S634Z-253343-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-elegante-in-tessuto-rosa-phard-s634z-s634z-253343.html
Donna,Tacchi bassi,Sandalo donna comodo in camoscio beige n647z,"159,90 €","127,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/N/6/N647Z-252863-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-in-camoscio-beige-n647z-n647z-252863.html
Donna,Tacchi bassi,Sandalo donna comodo in camoscio beige n653,"115,00 €","92,00 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/N/6/N653-243622-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-in-camoscio-beige-n653-n653-243622.html
Donna,Tacchi bassi,Sandalo donna comodo in camoscio e tessuto beige e platino k35157z,"139,90 €","111,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/K/3/K35157Z-251623-0000.jpg,https://www.melluso.com/it/sandalo-donna-comodo-in-camoscio-e-tessuto-beige-e-platino-k35157z-k35157z-251623.html
